18709,3333333,3072438,60.893,0.0,2.0727991875567909E-4,187090000
18710,3333333,3072451,60.896,2.0E-4,2.0727952966328168E-4,187100000
18711,2500000,3072413,60.9,1.0E-4,2.0727379616268505E-4,187110000
18712,3333333,3072426,60.903,1.0E-4,2.072680632749038E-4,187120000
18713,3333333,3072439,60.906,2.0E-4,2.0726767487842676E-4,187130000
18714,3333333,3072452,60.909,1.0E-4,2.0726194293042643E-4,187140000
18715,3333333,3072465,60.912,2.0E-4,2.0726155490248465E-4,187150000
18716,3333333,3072478,60.915,2.0E-4,2.072611669160077E-4,187160000
18717,3333333,3072490,60.918,3.0E-4,2.072661217075386E-4,187170000
18718,3333333,3072503,60.921,3.0E-4,2.0727107596965488E-4,187180000
18719,2500000,3072466,60.925,2.0E-4,2.0727068753672738E-4,187190000
18720,3333333,3072478,60.928,2.0E-4,2.0727029914529915E-4,187200000
18721,3333333,3072491,60.931,1.0E-4,2.0726456920036322E-4,187210000
18722,3333333,3072504,60.934,2.0E-4,2.0726418117722464E-4,187220000
18723,3333333,3072517,60.937,2.0E-4,2.072637931955349E-4,187230000
18724,3333333,3072530,60.94,1.0E-4,2.0725806451612903E-4,187240000
18725,3333333,3072543,60.943,3.0E-4,2.072630173564753E-4,187250000
18726,2500000,3072505,60.947,4.0E-4,2.0727330983659082E-4,187260000
18727,3333333,3072518,60.95,2.0E-4,2.072729214503124E-4,187270000
18728,3333333,3072531,60.953,3.0E-4,2.0727787270397266E-4,187280000
18729,3333333,3072544,60.956,3.0E-4,2.0728282342890705E-4,187290000
18730,3333333,3072556,60.959,2.0E-4,2.0728243459690337E-4,187300000
18731,3333333,3072569,60.962,0.0,2.072713683198975E-4,187310000
18732,3333333,3072582,60.965,1.0E-4,2.0726564168268205E-4,187320000
18733,3333333,3072595,60.968,2.0E-4,2.0726525383013932E-4,187330000
18734,3333333,3072608,60.971,3.0E-4,2.0727020390733425E-4,187340000
18735,3333333,3072570,60.975,2.0E-4,2.0726981585268215E-4,187350000
18736,3333333,3072583,60.978,1.0E-4,2.072640905209223E-4,187360000
18737,3333333,3072596,60.981,3.0E-4,2.0726903986764157E-4,187370000
18738,3333333,3072609,60.984,3.0E-4,2.0727398868609242E-4,187380000
18739,3333333,3072622,60.987,2.0E-4,2.0727360051230054E-4,187390000
18740,3333333,3072634,60.99,1.0E-4,2.0726787620064033E-4,187400000
18741,3333333,3072647,60.993,3.0E-4,2.0727282428899206E-4,187410000
18742,2500000,3072610,60.997,2.0E-4,2.0727243623946216E-4,187420000
18743,3333333,3072622,61.0,1.0E-4,2.0726671290615162E-4,187430000
18744,3333333,3072635,61.003,3.0E-4,2.0727166026461802E-4,187440000
18745,3333333,3072648,61.006,2.0E-4,2.0727127233929047E-4,187450000
18746,3333333,3072661,61.009,2.0E-4,2.0727088445535047E-4,187460000
18747,3333333,3072674,61.012,3.0E-4,2.072758307995946E-4,187470000
18748,3333333,3072687,61.015,3.0E-4,2.072807766161724E-4,187480000
18749,3333333,3072699,61.018,2.0E-4,2.0728038828737532E-4,187490000
18750,3333333,3072712,61.021,3.0E-4,2.0728533333333333E-4,187500000
18751,3333333,3072675,61.025,3.0E-4,2.072902778518479E-4,187510000
18752,3333333,3072687,61.028,2.0E-4,2.0728988907849828E-4,187520000
18753,3333333,3072700,61.031,2.0E-4,2.0728950034661122E-4,187530000
18754,3333333,3072713,61.034,1.0E-4,2.072837794603818E-4,187540000
